filename|name|number|rubric|requirement|component
human-development-and-family-studies-b-s.html| First Year Writing II|1304|ENGL|Communication|UH Core Requirements
human-development-and-family-studies-b-s.html| College Algebra|1310|MATH|Math/Reasoning|UH Core Requirements
human-development-and-family-studies-b-s.html| Elementary Mathematical Modeling|1311|MATH|Math/Reasoning|UH Core Requirements
human-development-and-family-studies-b-s.html| The United States To 1877|1376|HIST|American History/Government/Political Science|UH Core Requirements
human-development-and-family-studies-b-s.html| The U S To 1877|1377|HIST|American History/Government/Political Science|UH Core Requirements
human-development-and-family-studies-b-s.html| The U S Since 1877|1378|HIST|American History/Government/Political Science|UH Core Requirements
human-development-and-family-studies-b-s.html| The United States Since 1877|1379|HIST|American History/Government/Political Science|UH Core Requirements
human-development-and-family-studies-b-s.html| U.S. and Texas Constitution and Politics|1336|POLS|American History/Government/Political Science|UH Core Requirements
human-development-and-family-studies-b-s.html| U.S. Government: Congress, President, and Courts|1337|POLS|American History/Government/Political Science|UH Core Requirements
human-development-and-family-studies-b-s.html| Introduction to Human Development and Interventions|2317|HDFS|Social and Behavioral Sciences|UH Core Requirements
human-development-and-family-studies-b-s.html| Development of Contemporary Families|1300|HDFS|Writing in the Disciplines|UH Core Requirements
human-development-and-family-studies-b-s.html| Introduction to Educational Psychology|3300|EPSY|Diversity in Special Populations|Requirements
human-development-and-family-studies-b-s.html| Individuals with Disabilities|3360|EPSY|Diversity in Special Populations|Requirements
human-development-and-family-studies-b-s.html| Development of Self-Regulated Learning|1311|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Introduction to Human Development and Interventions|2317|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Research Methods in Human Development & Family Studies|2320|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Observation and Assessment of Children|3350|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Culture and Diversity in Human Development|4315|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Theory & Practice in Programs for Young Children I|4317|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Human Ecol of Parenting|4318|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Theory & Practice in Programs for Young Children II|4319|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Internship in Human Development & Family Studies|4393|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-b-s.html| Internship in Human Development & Family Studies|4394|HDFS|Major Core Requirements|Requirements
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| First Year Writing I|1303|ENGL|Fall Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Elementary Mathematical Modeling|1311|MATH|Fall Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| The U S To 1877|1377|HIST|Fall Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Foundations of Chemistry|1301|CHEM|Fall Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Development of Self-Regulated Learning|1311|HDFS|Fall Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Research Methods in Human Development & Family Studies|2320|HDFS|Fall Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| First Year Writing II|1304|ENGL|Spring Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Introduction to Mathematical Reasoning|1312|MATH|Spring Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| The U S Since 1877|1378|HIST|Spring Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| General Biology 1|1310|BIOL|Spring Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Development of Contemporary Families|1300|HDFS|Spring Semester|First Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Introduction to Probability and Statistics|2311|MATH|Fall Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| U.S. and Texas Constitution and Politics|1336|POLS|Fall Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Child Development|2350|PSYC|Fall Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Concepts in Algebra|2303|MATH|Spring Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| U.S. Government: Congress, President, and Courts|1337|POLS|Spring Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Physical Geology|1330|GEOL|Spring Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Music for Children|2342|MUSI|Spring Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Introduction to Educational Psychology|3300|EPSY|Spring Semester|Second Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Introduction to Human Development and Interventions|2317|HDFS|The following courses should be taken in the Summer|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Human Ecol of Adult Developmt|3318|HDFS|The following courses should be taken in the Summer|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Development of Contemporary Families|1300|HDFS|The following courses may be taken during the summer semester:|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Introduction to Human Development and Interventions|2317|HDFS|The following courses may be taken during the summer semester:|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Human Ecol of Adult Developmt|3318|HDFS|The following courses may be taken during the summer semester:|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Devel Social Relations Family|4316|HDFS|The following courses may be taken during the summer semester:|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Introduction to Educational Psychology|3300|EPSY|The following courses may be taken during the summer semester:|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Individuals with Disabilities|3360|EPSY|The following courses may be taken during the summer semester:|Summer Courses
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Educational Technology for Elementary Teachers|3111|CUIN|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Social Education|3302|CUIN|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Prekindergarten Curriculum and Instruction|3316|CUIN|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Second Language Acquisition|4303|CUIN|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Survey of Literature for Children and Adolescents|3320|ELED|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Individuals with Disabilities|3360|EPSY|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Human Ecol of Parenting|4318|HDFS|Fall Semester - Pre-Teaching|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Kindergarten and Elementary School Curriculum and Instruction|3317|CUIN|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Assessment of Children|4315|CUIN|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Second Language Methodology|4361|CUIN|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Classroom Management|4375|CUIN|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Elementary Reading and Phonics Instruction|3322|ELED|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Prenatal and Infant Developmt|3317|HDFS|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Health of Elem Sch Child|3303|HLT|Spring Semester - Developing Teaching *|Third Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Reading and Language Arts in the Elementary School|4310|ELED|Fall Semester - Teaching Residency 1|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Science in the Elementary School I|4311|ELED|Fall Semester - Teaching Residency 1|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Mathematics in the Elementary School I|4314|ELED|Fall Semester - Teaching Residency 1|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Art in Elementary Schools|3305|ARED|Fall Semester - Teaching Residency 1|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Devel Social Relations Family|4316|HDFS|Fall Semester - Teaching Residency 1|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Student Teaching and Integrated Technology: Elementary|4311|EDUC|Fall Semester - Teaching Residency 1|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Literacy Assessment for Reading and Writing|4332|CUIN|Spring Semester -Student Teaching Residency 2|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Science in the Elementary School II|4312|ELED|Spring Semester -Student Teaching Residency 2|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Mathematics in the Elementary School II|4315|ELED|Spring Semester -Student Teaching Residency 2|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Social Studies in the Elementary School|4320|ELED|Spring Semester -Student Teaching Residency 2|Fourth Year
human-development-and-family-studies-with-ec-6-generalist-certification-b-s.html| Student Teaching and Integrated Technology: Elementary|4312|EDUC|Spring Semester -Student Teaching Residency 2|Fourth Year
human-development-and-family-studies-with-nonprofit-leadership-alliance-certification-b-s.html| First Year Writing I|1303|ENGL|Communication|UH Core Requirements
human-development-and-family-studies-with-nonprofit-leadership-alliance-certification-b-s.html| First Year Writing II|1304|ENGL|Communication|UH Core Requirements
human-development-and-family-studies-with-nonprofit-leadership-alliance-certification-b-s.html| College Algebra|1310|MATH|Math/Reasoning|UH Core Requirements
