component_code,course_rubric,course_number,TCCNS_rubric,TCCNS_number,course_name,SCH,FICE,school_name
30,CHEM,1411,CHEM,1411,GENERAL CHEMISTRY I,4,3606,Sam Houston State University
30,CHEM,1412,CHEM,1412,GENERAL CHEMISTRY II,4,3606,Sam Houston State University
30,GEOG,1401,,,WEATHER AND CLIMATE,4,3606,Sam Houston State University
30,GEOL,1403,,,PHYSICAL GEOLOGY,4,3606,Sam Houston State University
30,GEOL,1404,,,HISTORICAL GEOLOGY,4,3606,Sam Houston State University
30,GEOL,1405,,,GEOLOGIC HAZARDS & RESOURCES,4,3606,Sam Houston State University
30,GEOL,1436,,,FOUNDATIONS OF SCIENCE,4,3606,Sam Houston State University
30,ISCI,1436,,,FOUNDATIONS OF SCIENCE,4,3606,Sam Houston State University
30,PHYS,1403,,,STARS & GALAXIES,4,3606,Sam Houston State University
30,PHYS,1404,,,SOLAR SYSTEM ASTRONOMY,4,3606,Sam Houston State University
40,ARAB,2311,ARAB,2311,INTERMEDIATE ARABIC I,3,3606,Sam Houston State University
40,ARAB,2312,ARAB,2312,INTERMEDIATE ARABIC II,3,3606,Sam Houston State University
40,ENGL,2332,ENGL,2332,WRLD LIT I: BEFORE 17 CENTURY,3,3606,Sam Houston State University
40,ENGL,2333,,,WORLD LIT II: 17TH C & AFTER,3,3606,Sam Houston State University
40,FOLG,2311,,,INTERMEDIATE FOREIGN LANGUAGE,3,3606,Sam Houston State University
40,FOLG,2312,,,INTERMED FOREIGN LANGUAGE II,3,3606,Sam Houston State University
40,FREN,2311,FREN,2311,INTERMEDIATE FRENCH I,3,3606,Sam Houston State University
40,FREN,2312,FREN,2312,INTERMEDIATE FRENCH II,3,3606,Sam Houston State University
40,GEOG,2355,GEOG,1303,WORLD REG GEO-EUR ASIA AUST,3,3606,Sam Houston State University
40,GEOG,2356,GEOG,1303,REG GEO-LAT AM AFRICA SO ASIA,3,3606,Sam Houston State University
40,GERM,2311,GERM,2311,INTERMEDIATE GERMAN I,3,3606,Sam Houston State University
40,GERM,2312,GERM,2312,INTERMEDIATE GERMAN II,3,3606,Sam Houston State University
40,HIST,2311,HIST,2311,WORLD HISTORY TO 1500,3,3606,Sam Houston State University
40,HIST,2312,HIST,2312,WORLD HISTORY SINCE 1500,3,3606,Sam Houston State University
40,MCOM,1330,,,ANALYSIS OF ELECTRONIC CULTURE,3,3606,Sam Houston State University
40,MUSI,1379,,,SURVEY OF WORLD MUSIC CULTURES,3,3606,Sam Houston State University
40,PHIL,1301,PHIL,1301,INTRODUCTION TO PHILOSOPHY,3,3606,Sam Houston State University
40,PHIL,2306,PHIL,2306,CONTEMPORARY MORAL ISSUES,3,3606,Sam Houston State University
40,SGNL,2311,,,INTRMD AMERICAN SIGN LANG I,3,3606,Sam Houston State University
40,SGNL,2312,,,INTERMD AMERICAN SIGN LANG II,3,3606,Sam Houston State University
40,SOCI,2319,SOCI,2319,INTRODUCTION TO ETHNIC STUDIES,3,3606,Sam Houston State University
40,SPAN,2311,SPAN,2311,INTERMEDIATE SPANISH I,3,3606,Sam Houston State University
40,SPAN,2312,SPAN,2312,INTERMEDIATE SPANISH II,3,3606,Sam Houston State University
50,ARTS,1301,ARTS,1301,INTRO TO THE VISUAL ARTS,3,3606,Sam Houston State University
50,ARTS,1302,,,EXPLORING CONTEMPORARY ART,3,3606,Sam Houston State University
50,ARTS,1303,ARTS,1303,PRE-RENAISSANCE ART HISTORY,3,3606,Sam Houston State University
50,DANC,1372,,,DANCE AS ART,3,3606,Sam Houston State University
50,FAMC,2301,,,CREATIVE ARTS SEMINAR,3,3606,Sam Houston State University
50,MCOM,2351,,,FILM HISTORY AND CRITICISM,3,3606,Sam Houston State University
50,MUSI,1306,MUSI,1306,MUSIC APPRECIATION,3,3606,Sam Houston State University
50,MUSI,2348,MUSI,1308,SURVEY OF MUSIC LITERATURE,3,3606,Sam Houston State University
50,PLSC,2399,ARTS,1301,FLORAL DESIGN,3,3606,Sam Houston State University
60,HIST,1301,HIST,1301,UNITED STATES HISTORY TO 1876,3,3606,Sam Houston State University
60,HIST,1302,HIST,1302,UNITED STATES HISTORY SN 1876,3,3606,Sam Houston State University
70,POLS,2305,,,AMERICAN GOVERNMENT,3,3606,Sam Houston State University
70,POLS,2306,GOVT,2306,TEXAS GOVERNMENT,3,3606,Sam Houston State University
80,ANSC,2360,,,ANIMALS AND SOCIETY,3,3606,Sam Houston State University
80,BESL,2301,,,MULTICULTURAL INFL ON LEARNING,3,3606,Sam Houston State University
80,COMS,2386,SPCH,1318,INTERPERSONAL COMMUNICATION,3,3606,Sam Houston State University
80,CRIJ,2361,CRIJ,1301,INTRO TO THE CRIM JUSTICE SYS,3,3606,Sam Houston State University
80,ECON,2300,ECON,1301,INTRODUCTION TO ECONOMICS,3,3606,Sam Houston State University
80,ECON,2301,ECON,2301,PRINCIPLES OF MACROECONOMICS,3,3606,Sam Houston State University
80,ECON,2302,ECON,2302,PRINCIPLES OF MICROECONOMICS,3,3606,Sam Houston State University
80,GEOG,1321,,,"PEOPLE, PLACE AND THE ENVRNMT",3,3606,Sam Houston State University
80,HLTH,2383,,,MULTICULTURAL HEALTH ISSUES,3,3606,Sam Houston State University
80,PHIL,2303,PHIL,2303,CRITICAL THINKING,3,3606,Sam Houston State University
80,PSYC,1301,,,INTRODUCTION TO PSYCHOLOGY,3,3606,Sam Houston State University
80,SOCI,1301,,,PRINCIPLES OF SOCIOLOGY,3,3606,Sam Houston State University
80,SOCI,1306,SOCI,1306,SOCIAL PROBLEMS,3,3606,Sam Houston State University
94,ARAB,2311,ARAB,2311,INTERMEDIATE ARABIC I,3,3606,Sam Houston State University
94,ARAB,2312,ARAB,2312,INTERMEDIATE ARABIC II,3,3606,Sam Houston State University
91,BUAD,2321,,,DSGN/PRESENTATION BUS.PROJECTS,3,3606,Sam Houston State University
91,COMS,1361,SPCH,1315,PUBLIC SPEAKING,3,3606,Sam Houston State University
91,COMS,2382,SPCH,1321,COMM. FOR BUS. & PROFESSIONS,3,3606,Sam Houston State University
98,ECON,1100,,,ECONOMICS OF SOCIAL PROBLEMS,1,3606,Sam Houston State University
94,ENGL,2332,ENGL,2332,WRLD LIT I: BEFORE 17 CENTURY,3,3606,Sam Houston State University
94,ENGL,2333,,,WORLD LIT II: 17TH C & AFTER,3,3606,Sam Houston State University
94,FOLG,2311,,,INTERMEDIATE FOREIGN LANGUAGE,3,3606,Sam Houston State University
94,FOLG,2312,,,INTERMED FOREIGN LANGUAGE II,3,3606,Sam Houston State University
94,FREN,2311,FREN,2311,INTERMEDIATE FRENCH I,3,3606,Sam Houston State University
94,FREN,2312,FREN,2312,INTERMEDIATE FRENCH II,3,3606,Sam Houston State University
94,GEOG,2355,GEOG,1303,WORLD REG GEO-EUR ASIA AUST,3,3606,Sam Houston State University
94,GEOG,2356,GEOG,1303,REG GEO-LAT AM AFRICA SO ASIA,3,3606,Sam Houston State University
94,GERM,2311,GERM,2311,INTERMEDIATE GERMAN I,3,3606,Sam Houston State University
94,GERM,2312,GERM,2312,INTERMEDIATE GERMAN II,3,3606,Sam Houston State University
94,HIST,2311,HIST,2311,WORLD HISTORY TO 1500,3,3606,Sam Houston State University
94,HIST,2312,HIST,2312,WORLD HISTORY SINCE 1500,3,3606,Sam Houston State University
98,KINE,2115,,,LIFETIME HEALTH AND WELLNESS,1,3606,Sam Houston State University
94,MCOM,1130,,,MEDIA LITERACY,1,3606,Sam Houston State University
94,MCOM,1330,,,ANALYSIS OF ELECTRONIC CULTURE,3,3606,Sam Houston State University
91,MCOM,1371,COMM,2303,AUDIO PRODUCTION & PERFORMANCE,3,3606,Sam Houston State University
94,MUSI,1379,,,SURVEY OF WORLD MUSIC CULTURES,3,3606,Sam Houston State University
91,NGLI,1101,,,RESEARCH IN THE DIGITAL AGE,1,3606,Sam Houston State University
94,PHIL,1301,PHIL,1301,INTRODUCTION TO PHILOSOPHY,3,3606,Sam Houston State University
94,PHIL,2306,PHIL,2306,CONTEMPORARY MORAL ISSUES,3,3606,Sam Houston State University
94,SGNL,2311,,,INTRMD AMERICAN SIGN LANG I,3,3606,Sam Houston State University
94,SGNL,2312,,,INTERMD AMERICAN SIGN LANG II,3,3606,Sam Houston State University
94,SOCI,2319,SOCI,2319,INTRODUCTION TO ETHNIC STUDIES,3,3606,Sam Houston State University
94,SPAN,2311,SPAN,2311,INTERMEDIATE SPANISH I,3,3606,Sam Houston State University
94,SPAN,2312,SPAN,2312,INTERMEDIATE SPANISH II,3,3606,Sam Houston State University
10,ENGL,1301,,,Composition I,3,29137,San Jacinto Community College
10,ENGL,1302,,,Composition II,3,29137,San Jacinto Community College
10,ENGL,2311,,,Technical & Business Writing (single-semester course),3,29137,San Jacinto Community College
20,MATH,1314,,,College Algebra (3 SCH version),3,29137,San Jacinto Community College
20,MATH,1316,,,Plane Trigonometry,3,29137,San Jacinto Community College
20,MATH,1324,,,Mathematics for Business & Social Sciences,3,29137,San Jacinto Community College
20,MATH,1325,,,Calculus for Business & Social Sciences (3 SCH version),3,29137,San Jacinto Community College
20,MATH,1332,,,Contemporary Mathematics (Quantitative Reasoning),3,29137,San Jacinto Community College
20,MATH,1342,,,"Elementary Statistical Methods (3 SCH version, freshman level)",3,29137,San Jacinto Community College
20,MATH,2318,,,Linear Algebra (3 SCH version),3,29137,San Jacinto Community College
20,MATH,2320,,,Differential Equations (3 SCH version),3,29137,San Jacinto Community College
20,MATH,2412,,,Pre-Calculus Math (4 SCH version),4,29137,San Jacinto Community College
20,MATH,2413,,,Calculus I (4 SCH version),4,29137,San Jacinto Community College
20,MATH,2414,,,Calculus II (4 SCH version),4,29137,San Jacinto Community College
30,BIOL,1306,,,Biology for Science Majors I (lecture),3,29137,San Jacinto Community College
30,BIOL,1307,,,Biology for Science Majors II (lecture),3,29137,San Jacinto Community College
30,BIOL,1308,,,Biology for Non-Science Majors I (lecture),3,29137,San Jacinto Community College
30,BIOL,1309,,,Biology for Non-Science Majors II (lecture),3,29137,San Jacinto Community College
30,BIOL,1311,,,General Botany (lecture),3,29137,San Jacinto Community College
30,BIOL,1313,,,General Zoology (lecture),3,29137,San Jacinto Community College
30,BIOL,2301,,,Anatomy & Physiology I (lecture),3,29137,San Jacinto Community College
30,BIOL,2302,,,Anatomy & Physiology II (lecture),3,29137,San Jacinto Community College
30,CHEM,1305,,,Introductory Chemistry I (lecture),3,29137,San Jacinto Community College
30,CHEM,1307,,,Introductory Chemistry II (lecture),3,29137,San Jacinto Community College
30,CHEM,1311,,,General Chemistry I (lecture),3,29137,San Jacinto Community College
30,CHEM,1312,,,General Chemistry II (lecture),3,29137,San Jacinto Community College
30,ENVR,1301,,,Environmental Science I (lecture),3,29137,San Jacinto Community College
30,GEOL,1301,,,Earth Sciences for Non-Science Majors I (lecture),3,29137,San Jacinto Community College
30,GEOL,1303,,,Physical Geology (lecture),3,29137,San Jacinto Community College
30,GEOL,1304,,,Historical Geology (lecture),3,29137,San Jacinto Community College
30,GEOL,1305,,,Environmental Science (lecture),3,29137,San Jacinto Community College
30,GEOL,1347,,,Meteorology (lecture),3,29137,San Jacinto Community College
30,PHYS,1301,,,College Physics I (lecture),3,29137,San Jacinto Community College
30,PHYS,1302,,,College Physics II (lecture),3,29137,San Jacinto Community College
30,PHYS,1303,,,Stars and Galaxies (lecture),3,29137,San Jacinto Community College
30,PHYS,1304,,,Solar System (lecture),3,29137,San Jacinto Community College
30,PHYS,2325,,,University Physics I (lecture),3,29137,San Jacinto Community College
30,PHYS,2326,,,University Physics II (lecture),3,29137,San Jacinto Community College
40,ENGL,2322,,,British Literature I,3,29137,San Jacinto Community College
40,ENGL,2323,,,British Literature II,3,29137,San Jacinto Community College
40,ENGL,2327,,,American Literature I,3,29137,San Jacinto Community College
40,ENGL,2328,,,American Literature II,3,29137,San Jacinto Community College
40,ENGL,2332,,,World Literature I,3,29137,San Jacinto Community College
40,ENGL,2333,,,World Literature II,3,29137,San Jacinto Community College
40,ENGL,2341,,,Forms of Literature (single-semester course),3,29137,San Jacinto Community College
40,ENGL,2351,,,Mexican American Literature,3,29137,San Jacinto Community College
40,GEOG,1302,,,Human Geography,3,29137,San Jacinto Community College
40,HIST,2321,,,World Civilizations I,3,29137,San Jacinto Community College
40,HIST,2322,,,World Civilizations II,3,29137,San Jacinto Community College
40,HUMA,1301,,,Introduction to Humanities I,3,29137,San Jacinto Community College
40,HUMA,1302,,,Introduction to Humanities II,3,29137,San Jacinto Community College
40,PHIL,1301,,,Introduction to Philosophy,3,29137,San Jacinto Community College
40,PHIL,2306,,,Introduction to Ethics,3,29137,San Jacinto Community College
50,ARTS,1301,,,Art Appreciation,3,29137,San Jacinto Community College
50,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,29137,San Jacinto Community College
50,ARTS,1304,,,Art History II (14th century to the present),3,29137,San Jacinto Community College
50,DANC,2303,,,Dance Appreciation,3,29137,San Jacinto Community College
50,DRAM,1310,,,Introduction to Theater,3,29137,San Jacinto Community College
50,DRAM,2366,,,Introduction to Cinema,3,29137,San Jacinto Community College
50,MUSI,1306,,,Music Appreciation,3,29137,San Jacinto Community College
50,MUSI,1307,,,Music Literature (single-semester course),3,29137,San Jacinto Community College
50,MUSI,1310,,,American Music,3,29137,San Jacinto Community College
60,HIST,1301,,,United States History I,3,29137,San Jacinto Community College
60,HIST,1302,,,United States History II,3,29137,San Jacinto Community College
60,HIST,2301,,,Texas History,3,29137,San Jacinto Community College
60,HIST,2327,,,Mexican American History I (to the United States-Mexico War Era),3,29137,San Jacinto Community College
60,HIST,2328,,,Mexican American History II (from the United States-Mexico War Era),3,29137,San Jacinto Community College
70,GOVT,2305,,,Federal Government (Federal constitution & topics),3,29137,San Jacinto Community College
70,GOVT,2306,,,Texas Government (Texas constitution & topics),3,29137,San Jacinto Community College
80,ANTH,2302,,,Introduction to Archeology,3,29137,San Jacinto Community College
80,ANTH,2346,,,General Anthropology,3,29137,San Jacinto Community College
80,ANTH,2351,,,Cultural Anthropology,3,29137,San Jacinto Community College
80,ECON,2301,,,Principles of Macroeconomics,3,29137,San Jacinto Community College
80,ECON,2302,,,Principles of Microeconomics,3,29137,San Jacinto Community College
80,GEOG,1303,,,World Regional Geography,3,29137,San Jacinto Community College
80,GOVT,2304,,,Introduction to Political Science,3,29137,San Jacinto Community College
80,HIST,2311,,,Western Civilization I,3,29137,San Jacinto Community College
80,HIST,2312,,,Western Civilization II,3,29137,San Jacinto Community College
80,PSYC,2301,,,General Psychology,3,29137,San Jacinto Community College
80,SOCI,1301,,,Introduction to Sociology,3,29137,San Jacinto Community College
80,SOCI,2319,,,Minority Studies,3,29137,San Jacinto Community College
98,ANTH,2302,,,Introduction to Archeology,3,29137,San Jacinto Community College
98,ANTH,2346,,,General Anthropology,3,29137,San Jacinto Community College
98,ANTH,2351,,,Cultural Anthropology,3,29137,San Jacinto Community College
95,ARTS,1301,,,Art Appreciation,3,29137,San Jacinto Community College
95,ARTS,1303,,,Art History I (Prehistoric to the 14th century),3,29137,San Jacinto Community College
95,ARTS,1304,,,Art History II (14th century to the present),3,29137,San Jacinto Community College
93,BIOL,1106,,,Biology for Science Majors Laboratory I (lab),1,29137,San Jacinto Community College
93,BIOL,1107,,,Biology for Science Majors Laboratory II (lab),1,29137,San Jacinto Community College
93,BIOL,1108,,,Biology for Non-Science Majors Laboratory I (lab),1,29137,San Jacinto Community College
93,BIOL,1109,,,Biology for Non-Science Majors Laboratory II (lab),1,29137,San Jacinto Community College
93,BIOL,1111,,,General Botany (lab),1,29137,San Jacinto Community College
93,BIOL,1113,,,General Zoology (lab),1,29137,San Jacinto Community College
93,BIOL,2101,,,Anatomy & Physiology I (lab),1,29137,San Jacinto Community College
93,BIOL,2102,,,Anatomy & Physiology II (lab),1,29137,San Jacinto Community College
93,CHEM,1105,,,Introductory Chemistry Laboratory I (lab),1,29137,San Jacinto Community College
93,CHEM,1107,,,Introductory Chemistry Laboratory II (lab),1,29137,San Jacinto Community College
93,CHEM,1111,,,General Chemistry I (lab),1,29137,San Jacinto Community College
93,CHEM,1112,,,General Chemistry II (lab),1,29137,San Jacinto Community College
91,CHIN,1411,,,Beginning Chinese I (4 SCH version),4,29137,San Jacinto Community College
91,CHIN,1412,,,Beginning Chinese II (4 SCH version),4,29137,San Jacinto Community College
95,DANC,2303,,,Dance Appreciation,3,29137,San Jacinto Community College
95,DRAM,1310,,,Introduction to Theater,3,29137,San Jacinto Community College
95,DRAM,2366,,,Introduction to Cinema,3,29137,San Jacinto Community College
98,ECON,2301,,,Principles of Macroeconomics,3,29137,San Jacinto Community College
98,ECON,2302,,,Principles of Microeconomics,3,29137,San Jacinto Community College
91,ENGL,1301,,,Composition I,3,29137,San Jacinto Community College
91,ENGL,1302,,,Composition II,3,29137,San Jacinto Community College
91,ENGL,2311,,,Technical & Business Writing (single-semester course),3,29137,San Jacinto Community College
94,ENGL,2322,,,British Literature I,3,29137,San Jacinto Community College
94,ENGL,2323,,,British Literature II,3,29137,San Jacinto Community College
94,ENGL,2327,,,American Literature I,3,29137,San Jacinto Community College
94,ENGL,2328,,,American Literature II,3,29137,San Jacinto Community College
94,ENGL,2332,,,World Literature I,3,29137,San Jacinto Community College
94,ENGL,2333,,,World Literature II,3,29137,San Jacinto Community College
94,ENGL,2341,,,Forms of Literature (single-semester course),3,29137,San Jacinto Community College
94,ENGL,2351,,,Mexican American Literature,3,29137,San Jacinto Community College
93,ENVR,1101,,,Environmental Science I (lab),1,29137,San Jacinto Community College
91,FREN,1411,,,"Beginning French I (1st semester French, 4 SCH version)",4,29137,San Jacinto Community College
91,FREN,1412,,,"Beginning French II (2nd semester French, 4 SCH version)",4,29137,San Jacinto Community College
94,GEOG,1302,,,Human Geography,3,29137,San Jacinto Community College
98,GEOG,1303,,,World Regional Geography,3,29137,San Jacinto Community College
93,GEOL,1101,,,Earth Sciences for Non-Science Majors I (lab),1,29137,San Jacinto Community College
93,GEOL,1103,,,Physical Geology  (lab),1,29137,San Jacinto Community College
93,GEOL,1104,,,Historical Geology (lab),1,29137,San Jacinto Community College
93,GEOL,1105,,,Environmental Science (lab),1,29137,San Jacinto Community College
93,GEOL,1147,,,Meteorology (lab),1,29137,San Jacinto Community College
91,GERM,1411,,,"Beginning German I (1st semester German, 4 SCH version)",4,29137,San Jacinto Community College
91,GERM,1412,,,"Beginning German II (2nd semester German, 4 SCH version)",4,29137,San Jacinto Community College
97,GOVT,2107,,,Federal and Texas Constitutions,1,29137,San Jacinto Community College
98,GOVT,2304,,,Introduction to Political Science,3,29137,San Jacinto Community College
